file_path, stable_rythm, unstable_rythm, stabilized_rythm, mean_ssim, mean_ssim_2, mean_psnr, mean_psnr_2
../results-new/L1/DeepStab/10_L1_cr_0.8.avi, 0.03672362572330897, 0.03659359220727606, 0.03796910020026317, 0.34757645042982865, 0.33330781539214277, 12.917027354182595, 12.718972874740862
../results-new/L1/DeepStab/11_L1_cr_0.8.avi, 0.03666000349375913, 0.03548393873380037, 0.03472173596582676, 0.3881880767770711, 0.3723076339371634, 12.265294430518297, 12.07767676070332
../results-new/L1/DeepStab/12_L1_cr_0.8.avi, 0.03354677626170154, 0.032604351554043, 0.035438975405568104, 0.40647429003522695, 0.3860581944873654, 13.34250380474758, 13.001025556753625
../results-new/L1/DeepStab/13_L1_cr_0.8.avi, 0.03603523466056892, 0.036221972246910594, 0.036133093173308664, 0.3313088902595151, 0.3091452851029063, 12.074474933727345, 11.833171999647693
../results-new/L1/DeepStab/14_L1_cr_0.8.avi, 0.03517298438661446, 0.03532330621408271, 0.0352109842304095, 0.2807322109246342, 0.2637045754583556, 11.743839286420219, 11.491483862215757
../results-new/L1/DeepStab/15_L1_cr_0.8.avi, 0.03582658649937425, 0.03560666900294798, 0.036621455068347186, 0.34859547296878707, 0.32592751443913165, 12.080030656380659, 11.878607304122543
../results-new/L1/DeepStab/16_L1_cr_0.8.avi, 0.03808477740549606, 0.0377867026925087, 0.03855481606938458, 0.39223996172098446, 0.368624673679697, 13.960176194201754, 13.703910608765028
../results-new/L1/DeepStab/17_L1_cr_0.8.avi, 0.034142213556834854, 0.03448609962214763, 0.03529738143017496, 0.4380134824458292, 0.4092863926741471, 15.007359818455853, 14.507902078472409
../results-new/L1/DeepStab/18_L1_cr_0.8.avi, 0.03731606504233194, 0.03689266148224169, 0.03718584734653887, 0.4114565669894452, 0.3858294153220834, 13.72314119916967, 13.380909257565087
../results-new/L1/DeepStab/19_L1_cr_0.8.avi, 0.04887975951815327, 0.04674791436662761, 0.05049423728065246, 0.6324064959431597, 0.6241946328708136, 14.378805354886588, 14.373326432425324
../results-new/L1/DeepStab/1_L1_cr_0.8.avi, 0.038279044756553214, 0.03693218475838762, 0.04247874216741726, 0.5375238326993386, 0.5185961906359419, 14.742528733693746, 14.424945831834815
../results-new/L1/DeepStab/20_L1_cr_0.8.avi, 0.044369496110570616, 0.04343760628992476, 0.044500306663760085, 0.4751926750393097, 0.4582422418441175, 14.327697810702887, 14.082344699769083
../results-new/L1/DeepStab/21_L1_cr_0.8.avi, 0.036776819965443824, 0.03658360213939107, 0.036666748535932, 0.4127738783031345, 0.39467217796561527, 12.372079290446436, 12.064795302039979
../results-new/L1/DeepStab/22_L1_cr_0.8.avi, 0.04080928192475443, 0.039892818956133995, 0.04406771160942863, 0.40931269481831023, 0.39239876086034925, 13.45230076475604, 13.104564510084343
../results-new/L1/DeepStab/23_L1_cr_0.8.avi, 0.03739466585385022, 0.036564593848915986, 0.0418641132774706, 0.4817397700830424, 0.4600553612932296, 14.722784200899188, 14.3696033718362
../results-new/L1/DeepStab/24_L1_cr_0.8.avi, 0.038903191399647284, 0.03780601004413765, 0.038295538239525126, 0.4498600146434332, 0.4325045526002891, 14.788987438791887, 14.547218593274348
../results-new/L1/DeepStab/25_L1_cr_0.8.avi, 0.037155783413746785, 0.03557605874244953, 0.037506705619199276, 0.4230848103579329, 0.4040741926241751, 12.91728279516566, 12.731120404084528
../results-new/L1/DeepStab/26_L1_cr_0.8.avi, 0.036278904706543436, 0.036586957841472596, 0.03720872192383241, 0.43681979668573906, 0.4172011087423434, 14.636519855883394, 14.359626705339402
../results-new/L1/DeepStab/27_L1_cr_0.8.avi, 0.03689423716779869, 0.03693474514088419, 0.03781522401240061, 0.49524640571772444, 0.482046440262881, 14.366035848621634, 14.199855530153696
../results-new/L1/DeepStab/28_L1_cr_0.8.avi, 0.037144312191590506, 0.03719182405001553, 0.038289867162517116, 0.5080265069023852, 0.4978327744445361, 13.879851683670951, 13.747223515783272
../results-new/L1/DeepStab/29_L1_cr_0.8.avi, 0.03675613917437698, 0.036990099698149516, 0.037153500454180546, 0.3623571876072984, 0.34278584205107054, 14.046470473296452, 13.746584644381729
../results-new/L1/DeepStab/2_L1_cr_0.8.avi, 0.05156260724202042, 0.050692332700397705, 0.046906004736887795, 0.5299870854618, 0.5095174532188724, 14.465686768695893, 14.302747084584254
../results-new/L1/DeepStab/30_L1_cr_0.8.avi, 0.03712305868085814, 0.037217520395595956, 0.03661464667477745, 0.4197698937906904, 0.4022008535095127, 12.837349209570847, 12.41661913896864
../results-new/L1/DeepStab/31_L1_cr_0.8.avi, 0.03675818465023724, 0.03663276074589125, 0.03731562917717064, 0.3299526256754818, 0.3173851132726165, 11.925852540379587, 11.7387359947196
../results-new/L1/DeepStab/32_L1_cr_0.8.avi, 0.03745388710220598, 0.03651283472888458, 0.03723714065477097, 0.465637052079248, 0.4492799832821103, 13.840966427130864, 13.591285530913263
../results-new/L1/DeepStab/33_L1_cr_0.8.avi, 0.03597063791631974, 0.03575874487632453, 0.03666431037234706, 0.44400175148251403, 0.4323836133356297, 13.134418203350677, 13.162868316091945
../results-new/L1/DeepStab/34_L1_cr_0.8.avi, 0.04219571450948478, 0.04099811620177476, 0.044500373569717686, 0.5149934530131014, 0.4998296548196332, 14.155483924729834, 13.936173915234663
../results-new/L1/DeepStab/35_L1_cr_0.8.avi, 0.04336749968147622, 0.041701572744081365, 0.05378416754644374, 0.5087466099795159, 0.48733037622892417, 14.271123251452838, 13.864272972449518
../results-new/L1/DeepStab/36_L1_cr_0.8.avi, 0.039208150203769616, 0.03846329945568675, 0.038182639920059894, 0.5084651705528537, 0.4854511222610991, 14.025038188756692, 13.6530603055139
../results-new/L1/DeepStab/37_L1_cr_0.8.avi, 0.049537515609169115, 0.046322581050180035, 0.04767000402272346, 0.5437125043189138, 0.519006256684595, 13.9459871904089, 13.722176005611733
../results-new/L1/DeepStab/38_L1_cr_0.8.avi, 0.04308056924782999, 0.04199034263089474, 0.04705699313345945, 0.5229693115341401, 0.5024599971623362, 15.600448891984232, 15.360686779467711
../results-new/L1/DeepStab/39_L1_cr_0.8.avi, 0.04161812603880875, 0.04039655266665574, 0.04209682771902037, 0.5825603502085845, 0.5608007906747201, 13.79781170982191, 13.434910379245355
../results-new/L1/DeepStab/3_L1_cr_0.8.avi, 0.03718005920092413, 0.03677614012890463, 0.03773676685401305, 0.5435794596468326, 0.5259310450244206, 14.143718505245255, 13.79217045651278
../results-new/L1/DeepStab/40_L1_cr_0.8.avi, 0.0410605639781744, 0.03982580094711908, 0.03998470150951605, 0.5133623957958816, 0.5008880727542574, 15.22106720494457, 15.0123351031082
../results-new/L1/DeepStab/41_L1_cr_0.8.avi, 0.03667246752921028, 0.03684367272482755, 0.04035119180141558, 0.40311727744554743, 0.388337650075794, 13.489054365722975, 13.227627292275857
../results-new/L1/DeepStab/42_L1_cr_0.8.avi, 0.04699622620708105, 0.04514870386084062, 0.04884154423210536, 0.5004587828634445, 0.48615309670804563, 12.692991085245758, 12.505238216017059
../results-new/L1/DeepStab/43_L1_cr_0.8.avi, 0.03689121431008313, 0.0369398805073606, 0.0380977429011959, 0.45399379209202356, 0.43975261760634826, 14.077253963320445, 13.797901250499148
../results-new/L1/DeepStab/44_L1_cr_0.8.avi, 0.03671595025801659, 0.036674729838976, 0.03722695582931566, 0.46118994013137843, 0.44825071064591865, 12.90397142940563, 12.691144930168738
../results-new/L1/DeepStab/45_L1_cr_0.8.avi, 0.06381302047411065, 0.05231225364906546, 0.05744589897477672, 0.6177218799996568, 0.6197756735808913, 12.996154784145867, 12.805820784521837
../results-new/L1/DeepStab/46_L1_cr_0.8.avi, 0.056986249476385795, 0.051951066993114275, 0.05542508068170408, 0.6847705966486733, 0.6921365697724714, 16.5409701094443, 16.366524501953627
../results-new/L1/DeepStab/47_L1_cr_0.8.avi, 0.05733093047767271, 0.0510531759631333, 0.05662395962479313, 0.7134707773344708, 0.7144480757781552, 14.146255425924128, 13.919741914267961
../results-new/L1/DeepStab/48_L1_cr_0.8.avi, 0.06581980343331034, 0.05411062033495125, 0.06810873760734537, 0.6654818959205587, 0.6637369556082728, 13.31403818812969, 13.030121503036499
../results-new/L1/DeepStab/49_L1_cr_0.8.avi, 0.05800018174014189, 0.0581227335769929, 0.06253022441958453, 0.7109214014853672, 0.7073203572591822, 17.194473822009922, 16.958838124457923
../results-new/L1/DeepStab/4_L1_cr_0.8.avi, 0.04073269271987115, 0.03985079068677212, 0.03980307265503157, 0.522964495592159, 0.5038684659456694, 14.359885185107306, 13.956221208659985
../results-new/L1/DeepStab/50_L1_cr_0.8.avi, 0.04868727536823286, 0.04637590307896329, 0.06010162771561745, 0.49172855224321804, 0.48381833186842954, 9.762793417900243, 9.52897560751823
../results-new/L1/DeepStab/51_L1_cr_0.8.avi, 0.05045792469983932, 0.05070937851479195, 0.048402956097574834, 0.6676882693102417, 0.658728918667777, 13.713320255463891, 13.332901587594792
../results-new/L1/DeepStab/52_L1_cr_0.8.avi, 0.044536345181834386, 0.04267662692694141, 0.04436901698110175, 0.5395012515986743, 0.5401491200539575, 11.753151797423756, 11.617237203651783
../results-new/L1/DeepStab/53_L1_cr_0.8.avi, 0.03803681456465095, 0.03790073984053072, 0.03916646233878052, 0.5349878827261592, 0.5310902561246399, 14.03964657560782, 13.922060153924646
../results-new/L1/DeepStab/54_L1_cr_0.8.avi, 0.038798032583042145, 0.038382396129098814, 0.0407565187263179, 0.5522727859889568, 0.5476790777944269, 14.38923903327184, 14.30123888191561
../results-new/L1/DeepStab/55_L1_cr_0.8.avi, 0.039966978028497434, 0.03884248400332671, 0.04348332501536147, 0.5304545038558872, 0.5262895152622331, 12.1101111148364, 11.940789170058943
../results-new/L1/DeepStab/56_L1_cr_0.8.avi, 0.04717230129540752, 0.045067537534772974, 0.054188116751867084, 0.5893096371271238, 0.5842861499427869, 12.43941973789143, 12.25891190398288
../results-new/L1/DeepStab/57_L1_cr_0.8.avi, 0.04367532351297029, 0.042826257937888614, 0.045574241804558574, 0.6407248988511088, 0.6372085009648794, 13.561937933411889, 13.40455523125137
../results-new/L1/DeepStab/58_L1_cr_0.8.avi, 0.03650234512621356, 0.03705775244765484, 0.03774196661403097, 0.6087679973173312, 0.6056845783160849, 13.722892998968627, 13.645531878649667
../results-new/L1/DeepStab/59_L1_cr_0.8.avi, 0.03676748199564796, 0.036721244724280365, 0.03678749415309496, 0.45562224974135324, 0.449197365658169, 12.66522926934351, 12.531580220521926
../results-new/L1/DeepStab/5_L1_cr_0.8.avi, 0.04287426659278961, 0.043118922184512146, 0.06738906185312044, 0.6277103094528477, 0.6145577413977652, 14.978365239532256, 14.862797005549774
../results-new/L1/DeepStab/60_L1_cr_0.8.avi, 0.037163633233734845, 0.036492309985832444, 0.03890419657419072, 0.45133976786477625, 0.44664873800181426, 12.342374418988985, 12.243917834139467
../results-new/L1/DeepStab/61_L1_cr_0.8.avi, 0.03779525788705856, 0.03759732661413902, 0.03898416914239601, 0.45120270723226236, 0.4447497437113511, 13.394843088338098, 13.291779508973294
../results-new/L1/DeepStab/6_L1_cr_0.8.avi, 0.04021161521904286, 0.04009546384919582, 0.043770109672920936, 0.5443519654391007, 0.5259849848866579, 14.697868375711318, 14.477650030609528
../results-new/L1/DeepStab/7_L1_cr_0.8.avi, 0.03806549733283722, 0.037337963168839756, 0.039159579518246855, 0.5411815518210511, 0.5259557462501956, 14.566084000753841, 14.374381159725244
../results-new/L1/DeepStab/8_L1_cr_0.8.avi, 0.037825051802289324, 0.037244434434872305, 0.040780213002823716, 0.5780889305887004, 0.5613171237947433, 13.319890261313347, 13.0397790370364
../results-new/L1/DeepStab/9_L1_cr_0.8.avi, 0.041473880471817194, 0.04186132514386501, 0.05178265284224552, 0.4247922912437674, 0.4018815834941253, 13.638878565712746, 13.312628900661784
file_path, stable_rythm, unstable_rythm, stabilized_rythm, mean_ssim, mean_ssim_2, mean_psnr, mean_psnr_2
../results-new/L1/DeepStab/10_L1_cr_0.8.avi, 0.03831593171304281, 0.03659359220727606, 0.03796910020026317, 0.3449537329561217, 0.33330781539214277, 12.607263005032598, 12.718972874740862
../results-new/L1/DeepStab/11_L1_cr_0.8.avi, 0.03645798855946829, 0.03548393873380037, 0.03472173596582676, 0.3835832694877213, 0.3723076339371634, 12.193746911870344, 12.07767676070332
../results-new/L1/DeepStab/12_L1_cr_0.8.avi, 0.03389900405966333, 0.032604351554043, 0.035438975405568104, 0.404369480790463, 0.3860581944873654, 13.3408197029223, 13.001025556753625
../results-new/L1/DeepStab/13_L1_cr_0.8.avi, 0.036547826538101104, 0.036221972246910594, 0.036133093173308664, 0.3239832891807886, 0.3091452851029063, 11.795102970798267, 11.833171999647693
../results-new/L1/DeepStab/14_L1_cr_0.8.avi, 0.03554070837223895, 0.03532330621408271, 0.0352109842304095, 0.2726896915872855, 0.2637045754583556, 11.503501085416564, 11.491483862215757
../results-new/L1/DeepStab/15_L1_cr_0.8.avi, 0.03594848832226014, 0.03560666900294798, 0.036621455068347186, 0.34116711846133213, 0.32592751443913165, 11.712074889081602, 11.878607304122543
../results-new/L1/DeepStab/16_L1_cr_0.8.avi, 0.03829840089869191, 0.0377867026925087, 0.03855481606938458, 0.38439061823327003, 0.368624673679697, 13.393079504953768, 13.703910608765028
../results-new/L1/DeepStab/17_L1_cr_0.8.avi, 0.03461669674410079, 0.03448609962214763, 0.03529738143017496, 0.42972341183972834, 0.4092863926741471, 14.438286813263552, 14.507902078472409
../results-new/L1/DeepStab/18_L1_cr_0.8.avi, 0.03749806421604106, 0.03689266148224169, 0.03718584734653887, 0.4026821324610711, 0.3858294153220834, 13.216786087602438, 13.380909257565087
../results-new/L1/DeepStab/19_L1_cr_0.8.avi, 0.051418886670622124, 0.04674791436662761, 0.05049423728065246, 0.6114158480255725, 0.6241946328708136, 13.57792949283501, 14.373326432425324
../results-new/L1/DeepStab/1_L1_cr_0.8.avi, 0.0382188286628073, 0.03693218475838762, 0.04247874216741726, 0.5229788738258755, 0.5185961906359419, 14.297474817396536, 14.424945831834815
../results-new/L1/DeepStab/20_L1_cr_0.8.avi, 0.043282652021098746, 0.04343760628992476, 0.044500306663760085, 0.47004577120119817, 0.4582422418441175, 14.010421790874245, 14.082344699769083
../results-new/L1/DeepStab/21_L1_cr_0.8.avi, 0.036521578400675936, 0.03658360213939107, 0.036666748535932, 0.4026340665981128, 0.39467217796561527, 11.95576208661117, 12.064795302039979
../results-new/L1/DeepStab/22_L1_cr_0.8.avi, 0.042722977386525196, 0.039892818956133995, 0.04406771160942863, 0.39809399129315937, 0.39239876086034925, 12.838629265552745, 13.104564510084343
../results-new/L1/DeepStab/23_L1_cr_0.8.avi, 0.03864723576405514, 0.036564593848915986, 0.0418641132774706, 0.4785106212838631, 0.4600553612932296, 14.581698634363535, 14.3696033718362
../results-new/L1/DeepStab/24_L1_cr_0.8.avi, 0.03910036443158139, 0.03780601004413765, 0.038295538239525126, 0.44396457457227106, 0.4325045526002891, 14.435312290632313, 14.547218593274348
