file_path, stable_rythm, unstable_rythm, stabilized_rythm, mean_ssim, mean_ssim_2, mean_psnr, mean_psnr_2
../results-new/L1/DeepStab/10_L1_cr_0.5.avi, 0.03395938733364697, 0.03659359220727606, 0.03941591947287508, 0.33448598553305164, 0.3415495012184799, 10.886240379461519, 11.206738777326263
../results-new/L1/DeepStab/11_L1_cr_0.5.avi, 0.033843155478051966, 0.03548393873380037, 0.033422078614081016, 0.2901148874058947, 0.2996748209732733, 10.138879022576022, 10.151511938052652
../results-new/L1/DeepStab/12_L1_cr_0.5.avi, 0.03383266482978015, 0.032604351554043, 0.033218309319211194, 0.25752236576779985, 0.2805895111978115, 10.052487580874141, 10.137497113620581
../results-new/L1/DeepStab/13_L1_cr_0.5.avi, 0.03709346681038096, 0.036221972246910594, 0.04476839628284843, 0.2573152402984672, 0.31527800453572175, 10.063778670882247, 10.043399848121169
../results-new/L1/DeepStab/14_L1_cr_0.5.avi, 0.03581471790782682, 0.03532330621408271, 0.037378739648640566, 0.22303130214348899, 0.25247695911148177, 9.648759660091617, 9.49592830404457
../results-new/L1/DeepStab/15_L1_cr_0.5.avi, 0.035984111478180196, 0.03560666900294798, 0.03966081556734799, 0.2987795319214795, 0.3510507066819785, 10.85638914372215, 10.533773980939122
../results-new/L1/DeepStab/16_L1_cr_0.5.avi, 0.03752712550800818, 0.0377867026925087, 0.04268977238417758, 0.30785318855478316, 0.3896949294753359, 12.021555703062837, 12.223728342633045
../results-new/L1/DeepStab/17_L1_cr_0.5.avi, 0.036209141007866846, 0.03448609962214763, 0.035699474892431214, 0.3274792001129026, 0.39323360767989657, 11.043973022422195, 12.026177405993812
../results-new/L1/DeepStab/18_L1_cr_0.5.avi, 0.03673112644113493, 0.03689266148224169, 0.04294893438587966, 0.3390106892423722, 0.39903506093580865, 11.720263853276506, 11.493445462793046
../results-new/L1/DeepStab/19_L1_cr_0.5.avi, 0.04907673037755911, 0.04674791436662761, 0.0582735757148108, 0.6374473198648909, 0.6515581435321408, 13.6033878769387, 13.675797304353363
../results-new/L1/DeepStab/1_L1_cr_0.5.avi, 0.03801198803329396, 0.03693218475838762, 0.052992172531076784, 0.4225647298310216, 0.4689621116118353, 10.739126021657638, 11.411181613321814
