file_name, stable_rythm, unstable_rythm, stabilized_rythm, mean_ssim, mean_ssim_2, mean_psnr, mean_psnr_2, mean_distance, mean_distance_2
0stb, 0.03747899670481319, 0.03596014375907384, 0.036901662096103884, 0.14899017667348485, 0.12410597273780037, 11.189977802801648, 10.63822778089856, 4705.1202657314925, 4702.774258816612
10stb, 0.03861384850882791, 0.03638286251994276, 0.03689166396935544, 0.3432216981820065, 0.30569872209797916, 14.513848487114517, 13.206057087667226, 4075.657150686337, 4074.570020922167
11stb, 0.037187566524170185, 0.03729171479324263, 0.036141556424783144, 0.19432881860145487, 0.13303256595739965, 15.19174359808878, 13.74815016649257, 4652.4313641746485, 4652.132092842977
12stb, 0.03759101941214862, 0.036706298436305886, 0.036621101113157306, 0.34632759576806693, 0.2610886299790171, 15.477516253672988, 14.256098603502268, 4398.9987229781145, 4398.8919778369645
13stb, 0.04198928834529598, 0.03772807440048965, 0.039006415453505014, 0.41617582705555195, 0.3599930141833842, 12.740828813827186, 11.82556370279242, 4082.5212109394206, 4081.558051580432
14stb, 0.037565643624848766, 0.03663142641217375, 0.03639882305918777, 0.1968979795195252, 0.12204697262824674, 17.329156474990643, 15.4613590343652, 4567.737055654857, 4567.877288326571
15stb, 0.03733587324062275, 0.036826894096846086, 0.03741986838617784, 0.3547203673809831, 0.29384007677719676, 13.260779362182603, 12.27168243333067, 4195.218919836624, 4194.756908166669
16stb, 0.037899081478537995, 0.03654876259349689, 0.03683365602809606, 0.17715033550916845, 0.12211264912705629, 14.433258662268313, 13.01509766712113, 4698.242894952176, 4698.185741295795
17stb, 0.04515965365553634, 0.04742051845893427, 0.04762511484645859, 0.45027762584015035, 0.4253914914489195, 13.001914859326433, 12.372612058119312, 4073.5688161663847, 4071.9577054323704
18stb, 0.038663554597423024, 0.03862092067662441, 0.03907178773516533, 0.413395650371853, 0.38119720325181683, 15.29489199710909, 14.737859178258718, 4437.309887417175, 4436.374334977468
19stb, 0.04245309573760025, 0.037305078968871246, 0.03791028280519593, 0.30853088780909305, 0.22643244895944872, 15.885556952992353, 14.54721260468147, 4371.054329053957, 4370.765240240429
1stb, 0.038530439254394616, 0.03683370460377582, 0.03669125278058061, 0.2663558475884707, 0.2489865582169377, 13.723650193514748, 13.315963283161281, 4601.6954125616185, 4600.705672046998
20stb, 0.037565791173492055, 0.03744192943714428, 0.037818110503267034, 0.454753129507315, 0.4307541782519572, 14.209039000978084, 13.719299986901333, 4506.179126721205, 4505.413554905895
21stb, 0.03994453188352787, 0.038650924080532084, 0.03902329089098926, 0.38997991448390945, 0.36264651630435274, 12.34354450085861, 11.860707743987737, 4573.24660434836, 4572.495784372951
22stb, 0.040645791974152835, 0.03841576639421902, 0.0391285512882448, 0.4102437926783478, 0.3779449278400014, 16.488893488843956, 16.110743037705916, 4442.178573567673, 4441.327422067847
2stb, 0.03999783472107761, 0.042048587119162394, 0.04125455328439768, 0.3185308952231454, 0.2923821092204093, 12.801804146498633, 12.003287645492085, 4565.824947573958, 4564.464612181462
3stb, 0.04597879746307785, 0.03668531624291722, 0.03716766373863028, 0.5413554061746301, 0.5042757177287216, 16.106823438811134, 15.076067871694548, 3890.3891144592358, 3889.396251268446
4stb, 0.04192767798704961, 0.03754761557997306, 0.038125214135763294, 0.6653176157418003, 0.6300875621318581, 19.77317076687475, 18.660025290475954, 3354.5969470796167, 3352.7423309333967
5stb, 0.03913119094456836, 0.03636563810848381, 0.0370772792113549, 0.17290060132743484, 0.14786681961113005, 12.292675102710193, 11.648268842423603, 4664.560863264473, 4664.03853511677
6stb, 0.039280855988689356, 0.037255667876996246, 0.038474420421240614, 0.3347939667513964, 0.28863274964104746, 13.945725301940264, 13.451277492646241, 4458.037307119849, 4457.098355360453
7stb, 0.0390445338215594, 0.036905186577348446, 0.037291050438734714, 0.16122588601344343, 0.13018826906214345, 13.92867043719964, 13.357057187137757, 4810.282483993376, 4809.848785218638
8stb, 0.040088717760956995, 0.03758618984196381, 0.03742189601363077, 0.490805933188569, 0.42720291672221533, 17.083301577272326, 16.316231313454324, 3787.9365225659385, 3787.269150906135
9stb, 0.03670422672573688, 0.03691291010269953, 0.03696089759108536, 0.23332781617469536, 0.21316465192156966, 13.471685625653082, 12.70332098639603, 4573.543151968579, 4572.940609524152
